1.0,0.118
0.9,0.009
0.8,0.036
0.7,0.081
0.6,0.144
0.5,0.225
0.4,0.324
0.3,0.441
0.2,0.576
0.1,0.729
0.09,0.745
0.08,0.762
0.07,0.778
0.06,0.795
0.05,0.812
0.04,0.829
0.03,0.847
0.02,0.864
0.01,0.882
0.00813,0.885
