Load,Load
0.00321,0.497
0.00824429292929293,0.4917068590561345
0.013278585858585858,0.48678006882666686
0.018312878787878788,0.4817221086440883
0.023347171717171718,0.4765646411857254
0.028381464646464648,0.47153376780271894
0.03341575757575757,0.46692340622580425
0.0384500505050505,0.46244969025775434
0.04348434343434343,0.4575425971329973
0.04851863636363636,0.45243590772586983
0.05355292929292929,0.4477656889026859
0.05858722222222222,0.44331030989041076
0.06362151515151515,0.4384322994862795
0.06865580808080808,0.4333207657888424
0.07369010101010101,0.42856267779094154
0.07872439393939394,0.4241203535944877
0.08375868686868687,0.41964951728447014
0.0887929797979798,0.41509418727230374
0.09382727272727273,0.4105423395005465
0.09886156565656566,0.4060194361253415
0.10389585858585859,0.4015195381537962
0.10893015151515152,0.3970408167399999
0.11396444444444445,0.3925835391496007
0.11899873737373738,0.38814798613613277
0.1240330303030303,0.38373443845313077
0.12906732323232323,0.37934317685412894
0.13410161616161614,0.37497448209266176
0.1391359090909091,0.3706286349222635
0.144170202020202,0.3663059160964689
0.14920449494949495,0.36200660636881193
0.15423878787878786,0.3577309864928275
0.1592730808080808,0.3534793372220495
0.16430737373737372,0.34925193931001275
0.16934166666666664,0.3450490735102516
0.17437595959595958,0.34087102057630025
0.1794102525252525,0.33671806126169335
0.18444454545454544,0.33259047631996524
0.18947883838383836,0.32848854650465026
0.1945131313131313,0.324412552569283
0.19954742424242422,0.32036277526739765
0.20458171717171716,0.3163394506280575
0.20961601010101008,0.31234258010715177
0.21465030303030302,0.3083720885201056
0.21968459595959594,0.30442790063923886
0.22471888888888888,0.3005099412368713
0.2297531818181818,0.2966181350853226
0.23478747474747474,0.2927524069569125
0.23982176767676766,0.2889126816239608
0.24485606060606058,0.2850988838587872
0.24989035353535352,0.2813109384337114
0.25492464646464646,0.2775487701210533
0.2599589393939394,0.2738123036931325
0.2649932323232323,0.27010146392226886
0.2700275252525252,0.2664161755807819
0.2750618181818182,0.2627563634409916
0.2800961111111111,0.2591219522752176
0.285130404040404,0.2555128668557798
0.29016469696969693,0.2519290319549977
0.2951989898989899,0.24837037234519113
0.3002332828282828,0.2448368128002617
0.30526757575757574,0.24132829629925998
0.31030186868686865,0.23784482921107508
0.3153361616161616,0.2343864316928937
0.32037045454545454,0.23095312390190242
0.32540474747474746,0.22754492599528792
0.3304390404040404,0.22416185813023673
0.3354733333333333,0.22080394046393553
0.34050762626262626,0.2174711931535708
0.3455419191919192,0.21416363635632926
0.3505762121212121,0.2108812902293975
0.355610505050505,0.20762417492996216
0.360644797979798,0.20439231061520974
0.3656790909090909,0.20118571744232697
0.3707133838383838,0.19800441556850035
0.37574767676767673,0.19484842515091663
0.3807819696969697,0.19171776634676227
0.3858162626262626,0.18861245931322396
0.39085055555555553,0.18553252420748825
0.39588484848484845,0.18247798118674183
0.4009191414141414,0.17944885038224673
0.40595343434343434,0.17644514498418748
0.41098772727272725,0.1734668619180992
0.41602202020202017,0.17051399578291573
0.4210563131313131,0.1675865411775708
0.42609060606060606,0.16468449270099833
0.431124898989899,0.1618078449521321
0.4361591919191919,0.15895659252990596
0.4411934848484848,0.15613073003325365
0.4462277777777778,0.1533302520611091
0.4512620707070707,0.15055515321240606
0.4562963636363636,0.14780542808607833
0.4613306565656565,0.14508107128105982
0.4663649494949495,0.14238207739628417
0.4713992424242424,0.13970844103068547
0.47643353535353533,0.1370601567831974
0.48146782828282825,0.13443721925275368
0.48650212121212116,0.1318396230382883
0.49153641414141414,0.12926736273873496
0.49657070707070705,0.12672043295302757
0.501605,0.1241988283170854
0.506639292929293,0.12170254593689812
0.5116735858585859,0.11923158689878269
0.5167078787878788,0.1167859526498171
0.5217421717171717,0.1143656446370795
0.5267764646464647,0.111970664307648
0.5318107575757576,0.1096010131086007
0.5368450505050505,0.10725669248701568
0.5418793434343435,0.10493770388997105
0.5469136363636364,0.10264404876454498
0.5519479292929294,0.10037572855781554
0.5569822222222223,0.09813274471686084
0.5620165151515152,0.095915098688759
0.5670508080808081,0.09372279192058808
0.572085101010101,0.09155582585942626
0.5771193939393939,0.08941420195235159
0.5821536868686868,0.08729792164644219
0.5871879797979799,0.08520698638877616
0.5922222727272728,0.08314139762643169
0.5972565656565657,0.08110115680648679
0.6022908585858586,0.07908626534721219
0.6073251515151515,0.07709672384030697
0.6123594444444445,0.07513253194800072
0.6173937373737374,0.07319368928304718
0.6224280303030303,0.07128019545820008
0.6274623232323233,0.06939205008621314
0.6324966161616162,0.06752925277984018
0.6375309090909091,0.0656918031518349
0.6425652020202021,0.06387970081495109
0.647599494949495,0.062092945381942426
0.6526337878787879,0.060331536465562684
0.6576680808080808,0.058595473678565636
0.6627023737373737,0.05688475663370497
0.6677366666666666,0.0551993849437345
0.6727709595959597,0.053539358221407894
0.6778052525252526,0.051904676079478955
0.6828395454545455,0.05029533813070144
0.6878738383838384,0.04871134398782905
0.6929081313131313,0.04715269326361557
0.6979424242424243,0.04561938557081473
0.7029767171717172,0.044111420539033774
0.7080110101010101,0.04262879805896941
0.7130453030303031,0.04117151822696245
0.718079595959596,0.039739581144919885
0.723113888888889,0.03833298691474859
0.7281481818181819,0.036951735638355465
0.7331824747474748,0.03559582741764744
0.7382167676767677,0.03426526235453138
0.7432510606060606,0.03296004055091425
0.7482853535353535,0.03168016210870292
0.7533196464646464,0.030425627129804313
0.7583539393939395,0.029196435716125315
0.7633882323232324,0.02799258796957287
0.7684225252525253,0.026814083992053882
0.7734568181818182,0.02566092388547525
0.7784911111111111,0.02453310775174388
0.783525404040404,0.023430635692766693
