0.8,0.8
1.0,791.7525284957505
0.9,802.2030429827698
0.8,819.9291560974349
0.7,850.5605078026014
0.6,887.6873308270116
0.5,935.5653101385494
0.4,1002.0513491541172
0.3,1111.5365309498834
0.2,1345.7792779049598
0.15,1578.1477812309286
0.1,2004.6114965346885
0.09,2122.685146776772
0.08,2252.488197550119
0.07,2374.410300053259
0.06,2515.097175687319
0.05,2623.98156712058
0.04,2698.9166774704504
0.03,2672.330652519752
0.02,2346.6660590932943
0.01,1466.7700123313098
0.009,1342.340678933502
0.008,1211.689698580099
0.007,1075.1417609573086
0.006,933.121194087011
0.005,786.1410457174856
0.004,634.730822703481
0.003,479.74904894341006
0.002,321.73666321074177
0.001,161.5435969128298
