1.0,1477.9203753918052
0.9,1499.4041598367571
0.8,1528.5668114808423
0.7,1570.1118674034979
0.6,1622.0929894074034
0.5,1686.782970299038
0.4,1767.38632044264
0.3,1879.6586315529871
0.2,2092.8279778236974
0.15,2360.572068982494
0.1,2939.612975976388
0.09,3130.836831736505
0.08,3362.3301266832377
0.07,3643.2890807873987
0.06,3953.2307466628904
0.05,4354.926579300486
0.04,4738.144152416439
0.03,5197.393011283104
0.02,5340.474250232648
0.01,4101.1290134852925
0.009,3828.242042830718
0.008,3521.0646977019846
0.007,3179.514559636299
0.006,2804.086399152829
0.005,2396.2532562866218
0.004,1958.5926563340101
0.003,1494.8268783851597
0.002,1009.797422153486
0.001,509.32584928010425
