1.0,1981.5535916254294
0.9,2010.0119646042808
0.8,2050.7974684213755
0.7,2108.2727112044995
0.6,2179.7330128898457
0.5,2267.205894314013
0.4,2358.4226741163216
0.3,2520.297027682387
0.2,2817.378895351621
0.15,3166.1423669845435
0.1,3933.1063315561028
0.09,4194.233326280545
0.08,4493.3923069739185
0.07,4860.998034024779
0.06,5302.295592610982
0.05,5782.472595211665
0.04,6359.154213061513
0.03,6788.443813416148
0.02,6946.05377624748
0.01,5390.608036839023
0.009,5039.051711818407
0.008,4641.696142633828
0.007,4197.568159252649
0.006,3707.0439679005476
0.005,3171.895296501574
0.004,2595.450045131457
0.003,1982.6931639341747
0.002,1340.2854908274028
0.001,676.3103797588604
